,pcd7,Large User,Total households,Population aged 65+,Females,Females aged 5-9,Females aged 65-69,Females aged 65+,Females aged 70-74,Females aged 75-79,Females aged 80-84,Females aged 85-89,Females aged 90-94,Females aged 95_99,Females aged 100+,Males,Males aged 5-9,Males aged 65-69,Males aged 65+,Males aged 70-74,Males aged 75-79,Males aged 80-84,Males aged 85-89,Males aged 90-94,Males aged 95-99,Males aged 100+,Females aged under 25,Females aged 25-44,Females aged 45-65,Males aged under 25,Males aged 25-44,Males aged 45-65,PC_Area,Target,Mean Income,Median Income,Mode Income,Lower Quartile
908,NW89UP,0,27,11,39,3,2,8,2,1,1,1,1,0,0,37,4,1,3,1,1,0,0,0,0,0,5,14,9,8,12,10,NW,0,66600,58954.24837,110000,38121.01911
909,NW89UT,0,20,5,25,2,1,2,1,0,0,0,0,0,0,25,2,1,3,1,1,0,0,0,0,0,4,11,6,5,8,7,NW,0,64700,57175.92593,110000,35897.4359
910,NW89UU,0,16,5,15,1,1,3,1,0,1,0,0,0,0,14,1,1,2,1,0,0,0,0,0,0,2,5,4,3,4,4,NW,0,59400,51595.74468,32500,32383.17757
911,NW89UX,0,10,6,17,1,1,4,1,0,1,1,0,0,0,14,1,1,2,1,0,0,0,0,0,0,3,5,4,3,4,4,NW,0,78500,71400,110000,49035.08772
912,NW89UY,0,6,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,1,NW,0,45800,39591.83673,32500,25188.67925
913,NW89XA,0,6,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,2,3,1,2,1,NW,0,56300,49146.34146,32500,31477.27273
914,NW89XB,0,6,1,5,1,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,0,0,1,3,0,1,3,1,NW,0,51700,44166.66667,32500,27111.11111
915,NW89XD,0,26,8,20,1,1,5,1,1,1,1,0,0,0,21,1,1,3,1,1,0,0,0,0,0,3,5,6,5,7,5,NW,0,42300,35800,22500,21972.11155
916,NW89XE,0,11,1,10,1,0,0,0,0,0,0,0,0,0,7,0,0,1,1,0,0,0,0,0,0,2,4,3,1,4,1,NW,0,52300,45855.26316,32500,29000
917,NW89XP,0,65,18,65,5,2,8,1,2,1,1,0,1,0,64,5,2,10,2,2,1,1,1,1,0,13,25,14,11,24,14,NW,0,70200,63043.47826,110000,41635.6383
918,NW89XR,0,5,0,8,1,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,4,3,1,4,2,NW,0,79000,73200,110000,50185.18519
919,NW89XS,0,10,2,9,1,0,1,1,0,0,0,0,0,0,11,1,0,1,0,1,0,0,0,0,0,0,4,3,3,4,2,NW,0,63400,55370.37037,110000,34590.16393
920,NW89XT,0,28,7,31,2,1,4,1,1,0,0,1,0,0,31,3,1,3,1,1,0,0,0,0,0,5,13,7,5,12,8,NW,0,48700,41900,32500,25807.17489
921,NW89XU,0,3,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,0,NW,0,58200,53541.66667,47500,38478.26087
922,NW89XX,0,3,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,NW,0,51400,44285.71429,27500,27391.30435
923,NW89XY,0,9,3,14,0,0,2,0,1,1,0,0,0,0,14,1,0,1,1,0,0,0,0,0,0,3,5,4,2,7,3,NW,0,43700,38417.72152,32500,25229.88506
924,NW89YA,0,22,4,18,1,1,3,0,1,1,0,0,0,0,18,1,0,1,1,0,0,0,0,0,0,3,7,4,4,9,3,NW,0,43400,37932.96089,22500,23805.97015
925,NW89YB,0,6,0,5,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,3,1,0,3,0,NW,0,35000,30258.62069,17500,19014.08451
926,SW31BW,0,4,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,SW,1,59900,53461.53846,42500,35185.18519
927,SW31ER,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SW,0,68700,60833.33333,110000,40000
928,SW31ES,0,37,7,22,1,1,3,1,1,0,0,0,0,0,34,2,1,4,1,1,1,0,0,0,0,4,8,6,9,10,9,SW,0,57200,50219.29825,32500,32173.07692
929,SW31ET,0,44,9,26,1,1,5,1,1,1,1,0,0,0,40,1,1,4,1,1,1,0,0,0,0,4,10,6,12,16,7,SW,0,60900,53663.00366,42500,34791.66667
930,SW31JD,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,SW,0,37500,33250,22500,21363.63636
931,SW31JJ,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,SW,0,45500,40312.5,32500,25882.35294
932,SW71AA,0,36,20,36,2,3,9,2,1,2,1,0,0,0,41,2,3,11,3,1,1,2,1,0,0,4,9,12,6,11,11,SW,0,54700,47459.34959,32500,30166.66667
933,SW71AB,0,25,11,22,0,1,5,1,1,1,1,0,0,0,24,1,1,6,1,1,0,2,1,0,0,5,7,5,4,7,6,SW,0,61000,53733.33333,42500,34150.9434
934,SW71AD,0,28,11,24,1,1,5,1,1,1,1,0,0,0,29,0,1,6,1,1,1,1,1,0,0,7,7,4,6,11,6,SW,0,60900,52950.31056,32500,33038.67403
935,SW71AE,0,21,6,17,1,1,4,1,0,0,1,1,0,0,21,1,1,2,0,1,0,0,0,0,0,2,6,4,2,11,5,SW,0,72900,65505.05051,110000,43114.03509
936,SW71AG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,SW,0,88200,82142.85714,110000,58000
937,SW71AH,0,22,9,19,1,2,5,1,0,0,1,1,0,0,25,0,1,4,1,1,0,0,1,0,0,3,6,4,3,13,5,SW,0,67600,59919.35484,110000,38840
938,SW71AJ,0,20,6,15,0,1,4,1,0,0,1,1,0,0,19,1,1,2,0,1,0,0,0,0,0,3,5,3,2,11,3,SW,0,58500,51440,42500,33297.10145
939,SW71AN,0,14,3,9,0,1,2,0,0,0,1,0,0,0,12,1,1,1,0,0,0,0,0,0,0,1,3,3,1,6,3,SW,1,71600,64024.39024,110000,43231.70732
940,SW71AP,0,17,7,13,0,1,4,0,1,1,1,0,0,0,18,1,1,3,0,1,0,0,0,1,0,2,4,3,2,8,4,SW,1,68900,61473.68421,110000,40150
941,SW71AQ,0,38,16,31,1,2,9,1,1,1,2,1,1,0,39,1,2,7,1,1,1,1,1,0,0,5,9,7,4,19,8,SW,0,60600,53116.88312,42500,34016.06426
942,SW71AY,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,SW,0,37200,32500,17500,20454.54545
943,SW71BB,0,22,9,18,0,1,4,0,1,1,1,0,0,0,25,1,1,5,1,1,1,1,0,0,0,3,6,5,2,12,5,SW,0,73300,66179.24528,110000,44041.66667
944,SW71BG,0,40,23,40,1,2,12,1,2,3,2,1,1,0,52,1,3,11,1,1,2,2,1,1,0,5,13,9,6,24,10,SW,0,62900,55949.36709,47500,36686.50794
945,SW71BH,0,20,6,18,0,2,3,1,0,0,0,0,0,0,19,2,1,3,1,0,1,0,0,0,0,3,7,5,2,8,4,SW,1,57300,49734.84848,32500,31321.42857
946,SW71BL,0,23,13,26,1,2,7,0,2,2,1,0,0,0,32,1,2,6,1,1,1,1,0,0,0,3,9,6,2,17,6,SW,1,63300,56259.25926,47500,36805.55556
947,SW71BN,0,15,10,22,1,2,5,1,1,1,0,0,0,0,20,2,1,5,2,1,1,0,0,0,0,2,7,7,2,6,5,SW,1,75600,68561.64384,110000,45882.35294
948,SW71BP,0,4,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,SW,1,73300,65263.15789,110000,42727.27273
949,SW71BQ,0,3,1,4,0,1,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,SW,1,33300,31000,22500,22093.02326
950,SW71BS,0,2,2,5,0,1,1,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,2,2,0,1,0,SW,1,79800,72222.22222,110000,47272.72727
951,SW71BT,0,2,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,SW,1,72600,64090.90909,110000,41818.18182
952,SW71BW,0,21,10,21,1,2,6,1,1,1,1,0,0,0,23,2,1,4,1,1,1,0,0,0,0,2,8,4,3,10,4,SW,1,79700,72424.24242,110000,48378.37838
953,SW71BX,0,11,3,9,0,1,1,0,0,0,0,0,0,0,11,1,1,2,1,0,0,0,0,0,0,1,4,3,1,5,2,SW,1,62300,55454.54545,47500,36428.57143
954,SW71DJ,0,4,0,2,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,SW,1,81400,75555.55556,110000,53636.36364
955,SW71DT,0,18,4,14,0,0,1,1,0,0,0,0,0,0,20,1,1,3,1,1,0,0,0,0,0,4,5,4,4,5,7,SW,1,83300,77866.66667,110000,53131.86813
956,SW71DU,0,7,0,7,1,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,SW,1,86800,80681.81818,110000,55833.33333
957,SW71DX,0,8,0,7,1,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,SW,1,88800,82200,110000,57000
958,SW71DY,0,15,4,11,1,0,1,1,0,0,0,0,0,0,19,1,1,3,1,0,1,0,0,0,0,1,5,3,4,4,7,SW,1,80200,73581.08108,110000,50061.7284
959,SW71DZ,0,18,9,18,1,1,5,1,1,1,1,0,0,0,20,1,1,4,1,1,1,0,0,0,0,3,5,4,4,4,7,SW,0,89400,82363.63636,110000,56590.90909
960,SW71EA,0,16,1,10,0,0,0,0,0,0,0,0,0,0,15,1,0,1,1,0,0,0,0,0,0,2,5,3,3,6,4,SW,0,89000,82083.33333,110000,56025.64103
961,SW71EF,0,5,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,SW,0,75400,67608.69565,110000,44230.76923
962,SW71EG,0,4,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,SW,0,80300,74500,110000,50476.19048
963,SW71EH,0,5,0,4,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,3,SW,0,84600,79047.61905,110000,55000
964,SW71EL,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,SW,0,80400,73333.33333,110000,48000
965,SW71EQ,0,4,0,4,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,3,SW,0,85100,78750,110000,53500
966,SW71ER,0,12,2,7,1,0,1,0,0,0,1,0,0,0,11,0,1,1,0,0,0,0,0,0,0,0,1,4,3,4,3,SW,0,76700,68055.55556,110000,44032.25806
967,SW71ES,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,SW,1,58600,50555.55556,32500,32380.95238
968,SW71ET,0,11,2,9,1,1,1,0,0,0,0,0,0,0,12,1,1,1,0,0,0,0,0,0,0,1,2,4,2,4,4,SW,0,74800,66274.5098,110000,43135.59322
969,SW71EZ,0,4,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,SW,0,75200,68157.89474,110000,45434.78261
970,SW71HB,0,23,7,19,1,0,3,1,1,1,0,0,0,0,21,1,1,4,1,1,1,0,0,0,0,4,7,4,5,7,4,SW,0,78100,71467.88991,110000,47500
971,SW71HD,0,11,0,6,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,SW,0,73300,66018.51852,110000,44344.2623
972,SW71HF,0,6,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,1,SW,0,71900,64264.70588,110000,42647.05882
973,SW71HJ,0,14,6,14,1,1,4,1,1,1,0,0,0,0,14,1,1,2,1,0,0,0,0,0,0,1,4,4,1,4,6,SW,0,76700,70144.92754,110000,47692.30769
974,SW71HL,0,4,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,SW,0,60000,52200,32500,33518.51852
975,SW71HN,0,8,2,8,1,1,1,0,0,0,0,0,0,0,12,0,1,1,0,0,0,0,0,0,0,0,2,4,3,4,4,SW,0,82800,76515.15152,110000,51829.26829
976,SW71HW,0,4,0,4,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,3,SW,0,85000,78000,110000,51315.78947
977,SW71HX,0,10,1,8,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,1,0,0,0,3,4,1,2,4,3,SW,0,69400,62807.01754,110000,41315.78947
978,SW71HY,0,13,3,12,0,1,1,0,0,0,0,0,0,0,12,1,0,2,1,0,0,1,0,0,0,4,3,4,2,4,3,SW,0,72800,66048.3871,110000,43405.7971
979,SW71HZ,0,16,2,13,0,0,1,0,0,0,0,0,1,0,11,0,0,1,0,0,0,1,0,0,0,4,4,4,2,5,3,SW,1,70500,62931.03448,110000,40722.22222
980,SW71JB,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,SW,1,88200,82142.85714,110000,58000
981,SW71JF,0,20,5,13,1,1,1,0,0,0,0,0,0,0,18,1,1,4,1,1,1,0,0,0,0,2,5,4,3,6,4,SW,0,74100,66666.66667,110000,43428.57143
982,SW71JG,0,3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,SW,0,81200,73928.57143,110000,50000
983,SW71JH,0,12,3,10,0,1,2,0,1,0,0,0,0,0,12,1,0,1,0,0,0,0,1,0,0,1,4,3,2,6,2,SW,0,69300,62391.30435,110000,41408.4507
984,SW71JL,0,17,7,14,1,1,4,1,1,1,0,0,0,0,16,1,1,3,1,0,1,0,0,0,0,1,4,4,2,4,6,SW,0,78800,72012.19512,110000,48351.64835
985,SW71JP,0,9,0,8,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,3,SW,0,63200,55200,110000,35000
986,SW71JQ,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,SW,0,86500,80789.47368,110000,55666.66667
987,SW71JR,0,10,3,9,1,1,2,1,0,0,0,0,0,0,12,0,1,1,0,0,0,0,0,0,0,0,2,4,2,4,5,SW,0,86500,80000,110000,53229.16667
988,SW71JT,0,6,0,7,1,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,SW,0,89500,82297.2973,110000,56379.31034
989,SW71JU,0,8,1,7,1,0,0,0,0,0,0,0,0,0,11,0,1,1,0,0,0,0,0,0,0,0,2,4,3,4,3,SW,0,84700,79117.64706,110000,54375
990,SW71JX,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,SW,0,73600,64090.90909,110000,41818.18182
991,SW71JY,0,10,9,18,0,2,4,1,1,0,0,0,0,0,18,2,1,5,2,1,1,0,0,0,0,2,7,5,2,5,4,SW,0,84400,78000,110000,52142.85714
992,SW71JZ,0,5,0,5,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,3,2,3,4,3,SW,0,86100,78684.21053,110000,51250
993,SW71LA,0,9,0,8,1,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,3,4,3,4,3,SW,1,82600,76216.21622,110000,51630.43478
994,SW71LB,0,13,4,12,1,0,2,1,1,0,0,0,0,0,17,1,1,2,1,0,0,0,0,0,0,1,5,3,4,4,6,SW,1,80400,73225.80645,110000,49191.17647
995,SW71LD,0,10,1,9,1,0,1,0,0,0,1,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,SW,1,85000,78571.42857,110000,53921.56863
996,SW71LE,0,8,0,8,1,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,SW,1,91000,83469.38776,110000,57631.57895
997,SW71LJ,0,15,5,17,1,1,2,0,0,1,0,0,0,0,18,1,1,3,1,1,0,0,0,0,0,2,5,7,2,6,6,SW,0,65300,58125,110000,38222.22222
998,SW71LN,0,24,15,34,2,2,7,1,1,1,1,1,0,0,36,3,3,8,2,1,1,0,1,0,0,3,10,12,5,9,11,SW,0,56900,50359.47712,42500,32559.52381
999,SW71LP,0,18,8,19,1,1,3,1,0,1,0,0,0,0,22,1,2,5,1,1,1,0,0,0,0,3,5,7,2,7,7,SW,0,60000,52935.77982,42500,33632.47863
1000,SW71LW,0,26,7,22,1,1,4,0,0,1,1,1,0,0,27,1,1,3,1,1,0,0,0,0,0,2,9,6,3,13,7,SW,0,61300,53322.14765,32500,33222.89157
1001,SW71NF,0,25,17,32,2,2,8,1,1,2,1,1,0,0,33,2,2,9,3,1,1,1,1,0,0,4,7,11,4,9,9,SW,0,66600,59255.31915,110000,38146.85315
1002,SW71NG,0,33,20,39,2,2,10,1,2,2,1,1,1,0,35,1,2,10,3,1,1,2,1,0,0,6,8,13,4,10,10,SW,0,64400,56657.45856,110000,35909.09091
1003,SW71NH,0,5,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,2,2,0,3,2,SW,0,74500,67500,110000,45000
1004,SW71NL,0,56,28,42,2,3,11,3,2,0,1,1,0,1,56,1,4,17,1,3,1,2,4,1,1,9,14,6,11,16,11,SW,0,66500,59287.97468,110000,38271.02804
1005,SW71NP,0,8,1,7,0,0,0,0,0,0,0,0,0,0,9,0,0,1,1,0,0,0,0,0,0,1,3,3,1,4,3,SW,0,50700,43076.92308,22500,25338.98305
1006,SW71NQ,0,7,6,11,0,1,2,0,0,1,0,0,0,0,13,0,1,4,1,1,0,1,0,0,0,2,3,4,1,4,4,SW,0,85900,79107.14286,110000,52941.17647
1007,SW71NR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,SW,0,78700,72500,110000,51666.66667
1008,SW71NY,0,2,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,2,0,0,2,0,SW,1,77100,70500,110000,47272.72727
1009,SW71PA,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,SW,0,49800,43823.52941,32500,29705.88235
1010,SW71PB,0,13,4,12,0,1,2,0,1,0,0,0,0,0,14,1,0,2,0,0,0,1,1,0,0,2,4,4,2,5,4,SW,0,47900,40376.34409,22500,25045.87156
1011,SW71PD,0,67,25,48,1,3,13,2,2,2,2,2,0,0,56,1,2,12,1,1,1,2,4,1,0,12,13,9,10,23,10,SW,0,57600,50012.62626,32500,31411.63793
1012,SW71PH,0,4,0,5,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,SW,0,65700,58000,110000,35434.78261
1013,SW71PJ,0,16,5,13,1,1,3,0,0,1,1,0,0,0,13,1,1,2,0,1,0,0,0,0,0,2,4,3,2,5,3,SW,0,58300,50421.05263,32500,31846.84685
1014,SW71PL,0,49,24,47,2,3,13,2,2,2,2,2,0,0,49,2,2,11,2,1,1,2,3,0,0,10,12,10,8,17,11,SW,0,62600,55233.81295,47500,35424.8366
1015,SW71PQ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SW,0,38000,34000,22500,21818.18182
1016,SW71PT,0,6,3,9,0,1,1,0,0,0,0,0,0,0,13,1,1,2,1,0,0,0,0,0,0,0,4,4,1,5,4,SW,0,69300,61911.76471,110000,40972.22222
1017,SW71PZ,1,4,1,1,0,0,0,0,0,0,0,0,0,0,6,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,2,SW,0,38400,33750,22500,21627.90698
1018,SW71QH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SW,0,63500,58571.42857,47500,42142.85714
1019,SW71QJ,0,20,7,19,1,1,4,0,1,1,1,0,0,0,23,1,1,3,1,1,0,0,0,0,0,2,7,5,2,12,5,SW,0,65200,58925.61983,110000,39110.16949
1020,SW71QL,0,22,13,26,1,2,7,1,1,1,1,1,0,0,28,2,2,6,1,1,1,1,0,0,0,3,6,9,4,10,6,SW,0,63700,56601.5625,47500,36814.81481
1021,SW71QQ,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,SW,0,33100,29090.90909,17500,18461.53846
1022,SW71QW,0,4,0,4,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,3,1,2,2,SW,0,86500,81250,110000,55250
1023,SW71SF,0,44,18,44,3,3,10,3,2,1,1,0,0,0,51,4,2,8,2,2,2,0,0,0,0,7,10,14,13,10,16,SW,1,39200,32994.57995,17500,19481.64147
1024,SW71SG,0,53,23,53,4,3,11,3,3,1,1,0,0,0,62,4,3,12,3,2,3,1,0,0,0,10,13,15,14,13,19,SW,0,67000,57918.28794,110000,34444.44444
1025,SW71TW,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,SW,0,83600,75000,110000,50000
1026,SW72AS,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,SW,1,38600,34000,22500,21875
1027,SW72AT,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,SW,0,88200,82142.85714,110000,58000
1028,SW72BE,0,11,4,15,0,1,2,0,0,1,0,0,0,0,16,2,1,2,1,0,0,0,0,0,0,3,5,5,2,7,3,SW,0,71600,64444.44444,110000,42822.58065
1029,SW72BG,0,16,6,19,1,1,2,0,0,1,0,0,0,0,18,2,1,4,2,1,0,0,0,0,0,3,6,7,2,5,5,SW,0,72300,64775.2809,110000,42696.62921
1030,SW72BH,0,20,9,24,1,2,4,1,0,1,0,0,0,0,27,3,2,5,2,1,0,0,0,0,0,4,7,8,4,8,7,SW,0,79800,73144.3299,110000,49285.71429
1031,SW72BL,0,24,9,26,1,2,4,1,0,1,0,0,0,0,30,4,2,5,2,1,0,0,0,0,0,4,8,9,4,9,8,SW,0,60500,52056.73759,32500,32857.14286
1032,SW72BQ,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,SW,0,23400,20344.82759,17500,13285.71429
1033,SW72EP,0,10,1,9,0,1,1,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,2,2,4,2,4,3,SW,0,61400,53813.55932,42500,33984.375
1034,SW72ES,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SW,0,88200,82142.85714,110000,58000
1035,SW72ET,0,6,1,5,0,1,1,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,3,0,2,5,0,SW,0,72300,64594.59459,110000,44864.86486
1036,SW72PD,0,27,2,24,1,0,1,0,1,0,0,0,0,0,25,1,0,1,1,0,0,0,0,0,0,9,9,4,4,12,7,SW,1,66700,59137.93103,110000,37320.26144
1037,SW72PE,0,13,1,12,1,0,1,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,3,5,2,1,6,4,SW,1,57500,50864.19753,32500,32611.11111
1038,SW72PG,0,12,0,10,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,5,1,1,7,4,SW,0,70500,63358.20896,110000,41617.64706
1039,SW72QA,0,17,5,16,0,1,2,0,0,1,0,0,0,0,23,1,2,3,1,0,0,0,0,0,0,2,6,6,3,10,6,SW,0,67700,61050,110000,40769.23077
1040,SW72QG,0,36,18,43,3,2,6,2,1,1,0,0,0,0,53,3,3,12,4,1,1,2,1,0,0,4,14,16,9,18,11,SW,0,67000,60282.05128,110000,38105.26316
1041,SW72QH,0,10,3,10,0,1,1,0,0,0,0,0,0,0,15,1,1,2,1,0,0,0,0,0,0,1,4,4,1,7,4,SW,0,53400,44637.68116,32500,27533.33333
1042,SW72QJ,0,29,15,33,2,2,5,1,1,1,0,0,0,0,41,3,3,10,3,1,1,2,0,0,0,3,11,12,7,13,8,SW,0,71600,64406.25,110000,42012.57862
1043,SW72QQ,0,24,14,29,2,2,7,1,1,1,1,1,0,0,29,2,2,7,2,1,1,1,0,0,0,3,8,9,4,10,6,SW,0,71600,64770.99237,110000,41825.39683
1044,SW72QT,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SW,0,57300,50833.33333,32500,32857.14286
1045,SW72QU,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SW,0,66600,59166.66667,110000,38333.33333
1046,SW75EE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SW,0,32000,28181.81818,17500,18076.92308
1047,SW75ET,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SW,0,54000,49285.71429,32500,31875
1048,SW75EU,0,51,23,45,2,4,11,1,2,1,3,0,0,0,60,3,3,12,1,2,1,3,1,1,0,13,11,8,13,22,10,SW,0,56200,49196.9697,32500,30414.28571
1049,SW75HF,0,3,1,2,0,1,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,SW,0,52400,46590.90909,32500,30217.3913
1050,SW75HG,0,23,9,23,1,2,6,1,1,1,1,0,0,0,22,1,1,3,0,1,0,1,0,0,0,6,6,4,5,8,5,SW,0,52600,43557.69231,32500,26657.30337
1051,SW75HQ,0,17,5,13,1,1,2,0,0,0,1,0,0,0,18,1,1,3,0,1,0,1,0,0,0,3,3,4,5,6,3,SW,0,55600,48302.75229,32500,29646.0177
1052,SW1A1BD,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SW,1,62900,55833.33333,42500,36666.66667
1053,SW1A1BG,0,3,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,SW,0,54100,45000,17500,25952.38095
1054,SW1A1BH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,SW,0,62800,55833.33333,42500,36666.66667
1055,SW1A1BJ,0,3,1,1,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,2,SW,1,58300,51944.44444,32500,33000
